OrderID,OrderDate,CustomerID,ProductID,Quantity,Discount
ORD02095,2024-07-08,C0989,P0168,5,0.05
ORD02096,2023-09-11,C0907,P0195,1,0.15
ORD02097,2023-11-11,C0311,P0200,8,0.00
ORD02098,2024-11-03,C0721,P0021,5,0.05
ORD02099,2024-09-16,C0027,P0092,1,0.10
ORD02100,2024-06-21,C1156,P0222,8,0.00
ORD02101,2024-05-30,C0589,P0108,2,0.00
ORD02102,2025-03-07,C1155,P0182,5,0.00
ORD02103,2023-03-03,C0049,P0228,3,0.05
ORD02104,2025-06-02,C1016,P0097,1,0.05
ORD02105,2025-10-20,C0948,P0004,1,0.00
ORD02106,2023-01-10,C0188,P0198,2,0.05
ORD02107,2025-05-21,C1032,P0030,4,0.00
ORD02108,2023-10-04,C1079,P0013,1,0.10
ORD02109,2023-06-02,C0926,P0090,3,0.00
ORD02110,2025-11-04,C0593,P0060,12,0.00
ORD02111,2024-11-10,C1029,P0211,1,0.05
ORD02112,2025-09-04,C0700,P0159,1,0.00
ORD02113,2023-05-04,C0112,P0181,1,0.10
ORD02114,2024-05-11,C0800,P0182,3,0.05
ORD02115,2023-09-30,C0062,P0030,8,0.10
ORD02116,2023-02-28,C1152,P0237,2,0.00
ORD02117,2025-11-26,C0773,P0062,5,0.05
ORD02118,2024-02-05,C0846,P0088,3,0.00
ORD02119,2023-03-08,C1071,P0051,4,0.00
ORD02120,2023-02-23,C0228,P0105,8,0.05
ORD02121,2023-01-20,C1135,P0194,6,0.05
ORD02122,2023-05-14,C0785,P0223,5,0.05
ORD02123,2023-09-15,C0615,P0045,1,0.05
ORD02124,2025-09-03,C0772,P0091,2,0.05
ORD02125,2023-02-05,C0346,P0087,2,0.00
ORD02126,2024-12-10,C0789,P0118,1,0.05
ORD02127,2025-11-29,C0177,P0036,5,0.10
ORD02128,2023-12-28,C0246,P0102,1,0.05
ORD02129,2025-08-18,C0603,P0049,6,0.15
ORD02130,2024-03-18,C0352,P0017,5,0.10
ORD02131,2023-08-22,C0021,P0044,2,0.15
ORD02132,2025-06-01,C0260,P0195,1,0.10
ORD02133,2024-01-26,C0022,P0236,2,0.05
ORD02134,2024-02-15,C0248,P0161,2,0.20
ORD02135,2023-04-28,C0892,P0020,4,0.00
ORD02136,2025-04-27,C0160,P0107,12,0.00
ORD02137,2023-05-29,C0660,P0156,6,0.10
ORD02138,2023-04-06,C0549,P0240,8,0.05
ORD02139,2025-11-25,C0154,P0229,1,0.10
ORD02140,2023-05-28,C0971,P0019,2,0.00
ORD02141,2023-03-17,C0816,P0184,2,0.00
ORD02142,2025-04-25,C0854,P0068,1,0.00
ORD02143,2025-12-26,C0030,P0058,6,0.00
ORD02144,2023-11-03,C1154,P0217,4,0.00
ORD02145,2024-07-26,C0075,P0035,8,0.00
ORD02146,2024-02-22,C0854,P0190,2,0.00
ORD02147,2025-01-31,C0158,P0123,5,0.00
ORD02148,2025-10-11,C0082,P0121,2,0.05
ORD02149,2024-07-15,C0661,P0015,10,0.00
ORD02150,2025-12-23,C0986,P0111,2,0.05
ORD02151,2023-02-23,C0493,P0221,12,0.05
ORD02152,2024-04-11,C0104,P0101,1,0.00
ORD02153,2024-10-15,C0518,P0151,1,0.10
ORD02154,2024-04-17,C0764,P0175,2,0.00
ORD02155,2023-05-25,C0796,P0101,1,0.15
ORD02156,2025-05-14,C0713,P0062,1,0.00
ORD02157,2023-05-17,C0310,P0110,4,0.00
ORD02158,2024-03-30,C0508,P0018,12,0.10
ORD02159,2023-05-12,C0227,P0023,2,0.00
ORD02160,2024-03-21,C0162,P0100,4,0.05
ORD02161,2023-04-04,C0529,P0152,2,0.00
ORD02162,2025-05-01,C0139,P0211,1,0.05
ORD02163,2025-04-01,C1181,P0237,3,0.05
ORD02164,2023-12-10,C0574,P0136,4,0.00
ORD02165,2023-01-24,C0460,P0166,4,0.00
ORD02166,2023-03-03,C0516,P0133,1,0.05
ORD02167,2025-05-26,C0492,P0057,6,0.00
ORD02168,2025-05-13,C0250,P0127,3,0.15
ORD02169,2023-11-13,C0315,P0088,1,0.00
ORD02170,2025-05-20,C0397,P0005,2,0.15
ORD02171,2023-10-08,C0614,P0030,2,0.00
ORD02172,2024-01-23,C0469,P0182,3,0.10
ORD02173,2023-09-14,C0786,P0021,2,0.00
ORD02174,2023-11-19,C0158,P0056,1,0.10
ORD02175,2025-05-19,C1178,P0195,8,0.15
ORD02176,2023-05-29,C0412,P0229,8,0.00
ORD02177,2025-12-17,C0941,P0201,8,0.05
ORD02178,2024-04-13,C1110,P0077,4,0.00
ORD02179,2023-07-27,C0017,P0030,2,0.10
ORD02180,2023-09-14,C0709,P0035,2,0.05
ORD02181,2024-11-24,C1040,P0140,8,0.00
ORD02182,2023-10-18,C0949,P0135,3,0.05
ORD02183,2025-06-15,C0829,P0005,12,0.10
ORD02184,2024-08-23,C0377,P0092,1,0.10
ORD02185,2024-02-22,C0521,P0022,2,0.00
ORD02186,2023-02-06,C0304,P0174,8,0.05
ORD02187,2025-02-07,C0060,P0209,2,0.15
ORD02188,2024-03-17,C0543,P0012,1,0.05
ORD02189,2024-04-08,C0475,P0068,10,0.10
ORD02190,2025-04-01,C0417,P0239,3,0.00
ORD02191,2023-02-08,C0882,P0136,12,0.05
ORD02192,2025-10-02,C0811,P0092,1,0.00
ORD02193,2025-01-01,C0408,P0130,4,0.10
ORD02194,2025-12-27,C0891,P0107,5,0.00
ORD02195,2025-09-05,C0730,P0148,2,0.00
ORD02196,2025-09-22,C0180,P0176,5,0.05
ORD02197,2025-09-14,C0585,P0060,5,0.05
ORD02198,2025-03-17,C0324,P0109,1,0.15
ORD02199,2025-10-16,C0070,P0225,1,0.00
ORD02200,2025-03-07,C0888,P0011,1,0.00
ORD02201,2025-07-10,C0218,P0141,5,0.05
ORD02202,2025-10-25,C0738,P0027,3,0.00
ORD02203,2025-03-11,C0626,P0003,5,0.05
ORD02204,2024-12-09,C0560,P0217,5,0.00
ORD02205,2024-10-18,C1124,P0004,1,0.00
ORD02206,2023-02-16,C0135,P0049,1,0.00
ORD02207,2023-08-31,C0168,P0167,1,0.05
ORD02208,2023-01-21,C0001,P0101,1,0.00
ORD02209,2024-05-26,C0290,P0097,2,0.15
ORD02210,2024-10-11,C0496,P0240,5,0.20
ORD02211,2024-06-24,C0375,P0040,6,0.00
ORD02212,2025-04-07,C0432,P0021,1,0.00
ORD02213,2025-02-18,C0467,P0077,2,0.00
ORD02214,2024-01-13,C0868,P0083,1,0.05
ORD02215,2024-06-18,C0316,P0068,3,0.00
ORD02216,2025-10-16,C0697,P0130,4,0.10
ORD02217,2023-01-06,C1145,P0011,1,0.00
ORD02218,2024-12-12,C0789,P0208,12,0.05
ORD02219,2023-02-20,C0264,P0106,4,0.15
ORD02220,2024-10-22,C0391,P0143,5,0.00
ORD02221,2024-11-06,C0566,P0018,1,0.15
ORD02222,2025-12-01,C0751,P0141,4,0.00
ORD02223,2025-10-27,C0832,P0065,3,0.05
ORD02224,2024-09-09,C1011,P0193,2,0.10
ORD02225,2024-08-13,C1193,P0009,4,0.05
ORD02226,2023-09-27,C0432,P0041,6,0.00
ORD02227,2023-03-22,C0437,P0077,4,0.05
ORD02228,2023-07-20,C0656,P0152,3,0.10
ORD02229,2025-11-25,C0507,P0193,3,0.10
ORD02230,2024-02-16,C0520,P0236,2,0.10
ORD02231,2024-04-07,C0524,P0230,1,0.00
ORD02232,2025-12-30,C0501,P0122,1,0.10
ORD02233,2023-12-28,C0473,P0118,3,0.05
ORD02234,2024-11-24,C0644,P0139,1,0.00
ORD02235,2023-05-22,C0785,P0030,1,0.00
ORD02236,2025-10-01,C0498,P0009,2,0.00
ORD02237,2024-03-31,C0349,P0104,4,0.00
ORD02238,2023-11-21,C0739,P0194,12,0.00
ORD02239,2025-02-14,C0113,P0188,2,0.00
ORD02240,2025-08-01,C0269,P0092,6,0.00
ORD02241,2024-03-29,C0830,P0106,1,0.00
ORD02242,2024-08-28,C0532,P0120,8,0.05
ORD02243,2025-10-23,C0798,P0223,1,0.00
ORD02244,2023-12-17,C0188,P0058,8,0.05
ORD02245,2023-03-29,C0580,P0011,2,0.05
ORD02246,2025-02-12,C0193,P0053,2,0.05
ORD02247,2023-07-21,C0336,P0089,12,0.00
ORD02248,2024-12-22,C0032,P0054,2,0.00
ORD02249,2024-10-12,C0514,P0105,2,0.00
ORD02250,2025-03-02,C0800,P0233,6,0.00
ORD02251,2023-04-08,C0045,P0182,2,0.15
ORD02252,2025-09-21,C0315,P0186,6,0.00
ORD02253,2025-11-10,C0276,P0214,6,0.00
ORD02254,2025-10-24,C0262,P0090,1,0.00
ORD02255,2023-08-24,C0516,P0072,6,0.10
ORD02256,2024-12-03,C0506,P0040,1,0.00
ORD02257,2025-11-14,C0076,P0016,1,0.00
ORD02258,2023-12-02,C1160,P0007,3,0.10
ORD02259,2023-04-28,C0763,P0068,6,0.00
ORD02260,2023-01-03,C0512,P0201,3,0.00
ORD02261,2024-11-03,C0871,P0220,10,0.05
ORD02262,2025-12-09,C0197,P0176,4,0.05
ORD02263,2023-03-26,C0606,P0117,2,0.00
ORD02264,2023-01-18,C1075,P0210,6,0.05
ORD02265,2023-04-20,C0029,P0144,6,0.00
ORD02266,2025-03-01,C0669,P0079,4,0.10
ORD02267,2023-10-08,C0998,P0052,1,0.05
ORD02268,2025-09-13,C0289,P0146,5,0.00
ORD02269,2024-07-06,C0978,P0086,2,0.05
ORD02270,2025-03-09,C0641,P0078,1,0.00
ORD02271,2023-02-20,C0691,P0157,6,0.05
ORD02272,2025-04-04,C0649,P0045,2,0.00
ORD02273,2023-02-24,C0790,P0129,5,0.10
ORD02274,2023-04-25,C0199,P0234,3,0.05
ORD02275,2023-04-18,C0817,P0162,2,0.00
ORD02276,2023-02-03,C0160,P0190,2,0.20
ORD02277,2024-10-13,C0778,P0077,2,0.00
ORD02278,2025-07-12,C0810,P0134,8,0.10
ORD02279,2024-03-11,C0208,P0034,1,0.10
ORD02280,2025-07-02,C1155,P0026,2,0.05
ORD02281,2023-03-01,C0397,P0017,3,0.05
ORD02282,2025-12-22,C0768,P0113,6,0.05
ORD02283,2024-06-29,C0785,P0134,10,0.15
ORD02284,2024-08-22,C0021,P0084,1,0.00
ORD02285,2024-11-25,C0129,P0066,1,0.00
ORD02286,2025-08-22,C0626,P0206,5,0.05
ORD02287,2024-03-15,C0601,P0203,1,0.15
ORD02288,2024-03-25,C0738,P0070,3,0.10
ORD02289,2024-12-09,C0083,P0146,1,0.05
ORD02290,2023-05-21,C0812,P0056,6,0.05
ORD02291,2023-03-17,C0622,P0009,3,0.10
ORD02292,2025-10-24,C1163,P0006,5,0.00
ORD02293,2024-05-21,C0748,P0172,3,0.05
ORD02294,2024-04-30,C0461,P0113,5,0.05
ORD02295,2023-10-08,C0002,P0112,2,0.00
ORD02296,2025-07-15,C0956,P0231,2,0.00
ORD02297,2023-06-20,C0544,P0184,5,0.05
ORD02298,2023-03-02,C0431,P0185,3,0.00
ORD02299,2025-04-13,C0722,P0018,2,0.10
ORD02300,2024-06-22,C0607,P0155,8,0.05
ORD02301,2023-07-11,C0698,P0032,3,0.10
ORD02302,2025-01-22,C0615,P0113,1,0.10
ORD02303,2024-05-21,C0694,P0123,8,0.05
ORD02304,2023-08-12,C1070,P0025,2,0.00
ORD02305,2025-06-13,C0062,P0158,12,0.10
ORD02306,2025-10-30,C0199,P0179,1,0.05
ORD02307,2025-06-13,C0306,P0048,4,0.00
ORD02308,2023-01-20,C0980,P0073,1,0.00
ORD02309,2023-07-24,C0760,P0206,5,0.00
ORD02310,2024-04-19,C0279,P0125,6,0.00
ORD02311,2024-09-20,C0058,P0051,1,0.10
ORD02312,2023-12-01,C0496,P0145,1,0.00
ORD02313,2023-02-24,C1148,P0030,8,0.15
ORD02314,2024-11-07,C1157,P0001,2,0.05
ORD02315,2023-10-17,C0735,P0100,3,0.00
ORD02316,2025-07-05,C0513,P0131,1,0.00
ORD02317,2023-04-23,C0952,P0046,2,0.00
ORD02318,2025-11-27,C0920,P0163,2,0.10
ORD02319,2025-06-29,C0936,P0186,1,0.00
ORD02320,2024-12-31,C0776,P0172,2,0.10
ORD02321,2024-02-08,C0884,P0212,8,0.00
ORD02322,2024-10-02,C0820,P0226,3,0.05
ORD02323,2025-11-13,C0409,P0202,12,0.00
ORD02324,2024-09-11,C0106,P0051,3,0.00
ORD02325,2024-10-25,C1028,P0153,2,0.00
ORD02326,2024-07-03,C0307,P0220,6,0.00
ORD02327,2025-09-18,C0488,P0205,2,0.15
ORD02328,2025-09-18,C0667,P0232,6,0.00
ORD02329,2024-08-06,C0020,P0152,2,0.00
ORD02330,2025-08-07,C0966,P0127,1,0.00
ORD02331,2023-12-20,C1142,P0096,2,0.05
ORD02332,2023-07-05,C0267,P0047,1,0.05
ORD02333,2024-04-04,C1138,P0222,4,0.10
ORD02334,2024-05-27,C0831,P0038,3,0.10
ORD02335,2025-03-28,C0018,P0031,3,0.00
ORD02336,2024-09-30,C0049,P0120,2,0.00
ORD02337,2024-06-13,C0565,P0200,5,0.00
ORD02338,2023-06-25,C0406,P0038,1,0.00
ORD02339,2025-05-07,C1031,P0226,5,0.00
ORD02340,2025-02-28,C0240,P0167,1,0.05
ORD02341,2024-11-01,C0873,P0203,4,0.20
ORD02342,2023-06-03,C1143,P0087,12,0.05
ORD02343,2025-04-14,C0848,P0197,5,0.05
ORD02344,2025-08-27,C0507,P0186,2,0.05
ORD02345,2025-10-14,C0040,P0035,5,0.00
ORD02346,2025-08-27,C1090,P0211,3,0.00
ORD02347,2025-10-01,C0421,P0237,1,0.10
ORD02348,2024-08-20,C1154,P0174,10,0.00
ORD02349,2025-08-31,C0911,P0073,1,0.05
ORD02350,2025-06-17,C1167,P0029,5,0.00
ORD02351,2024-10-23,C0682,P0235,3,0.15
ORD02352,2025-06-07,C0850,P0155,4,0.10
ORD02353,2024-02-17,C1124,P0196,8,0.05
ORD02354,2023-06-15,C0020,P0223,3,0.00
ORD02355,2024-12-10,C0502,P0041,8,0.00
ORD02356,2025-12-06,C0624,P0208,3,0.00
ORD02357,2023-11-28,C0556,P0100,3,0.15
ORD02358,2025-03-27,C0897,P0159,1,0.10
ORD02359,2025-02-15,C0697,P0001,6,0.00
ORD02360,2025-05-10,C0122,P0058,2,0.00
ORD02361,2025-03-08,C0033,P0010,1,0.05
ORD02362,2024-04-30,C0335,P0189,3,0.00
ORD02363,2025-02-01,C1064,P0061,4,0.05
ORD02364,2024-12-30,C0309,P0113,1,0.10
ORD02365,2024-10-10,C0447,P0077,4,0.00
ORD02366,2023-01-11,C1050,P0142,5,0.00
ORD02367,2023-01-11,C0881,P0199,5,0.10
ORD02368,2023-06-14,C0650,P0216,2,0.00
ORD02369,2024-11-12,C1017,P0017,5,0.00
ORD02370,2025-04-28,C0491,P0073,4,0.10
ORD02371,2025-02-02,C0239,P0005,2,0.00
ORD02372,2025-01-11,C1188,P0042,1,0.00
ORD02373,2024-08-24,C0711,P0024,8,0.00
ORD02374,2023-05-10,C0912,P0024,6,0.05
ORD02375,2023-12-29,C0083,P0111,2,0.05
ORD02376,2025-02-17,C0877,P0085,8,0.00
ORD02377,2023-11-03,C0778,P0052,8,0.00
ORD02378,2024-09-28,C1147,P0180,1,0.00
ORD02379,2023-07-19,C0435,P0038,3,0.00
ORD02380,2025-09-29,C1147,P0057,4,0.05
ORD02381,2024-12-21,C0117,P0143,1,0.15
ORD02382,2025-04-02,C1155,P0124,1,0.05
ORD02383,2025-09-17,C0213,P0228,1,0.15
ORD02384,2025-08-09,C0198,P0106,2,0.00
ORD02385,2025-07-30,C0973,P0202,10,0.15
ORD02386,2023-03-03,C1169,P0235,1,0.00
ORD02387,2024-06-05,C0328,P0202,4,0.10
ORD02388,2024-05-07,C0657,P0073,4,0.00
ORD02389,2025-10-25,C0416,P0017,1,0.00
ORD02390,2023-07-25,C1007,P0113,2,0.00
ORD02391,2025-11-07,C0949,P0105,1,0.00
ORD02392,2025-04-09,C0916,P0091,6,0.00
ORD02393,2023-06-24,C0867,P0014,2,0.15
ORD02394,2024-02-08,C0924,P0179,4,0.00
ORD02395,2024-03-09,C0187,P0220,1,0.10
ORD02396,2025-08-25,C0525,P0102,3,0.05
ORD02397,2025-11-26,C0811,P0168,1,0.05
ORD02398,2024-05-13,C0763,P0077,1,0.15
ORD02399,2025-05-08,C1163,P0174,10,0.05
ORD02400,2023-02-20,C0462,P0038,4,0.10
ORD02401,2023-03-01,C0052,P0145,8,0.15
ORD02402,2024-08-24,C0480,P0150,1,0.00
ORD02403,2023-03-13,C0934,P0102,1,0.00
ORD02404,2024-07-02,C0169,P0179,3,0.00
ORD02405,2023-09-23,C0188,P0032,4,0.00
ORD02406,2024-01-27,C0099,P0236,2,0.05
ORD02407,2025-09-02,C0399,P0100,12,0.05
ORD02408,2023-01-04,C0196,P0095,3,0.00
ORD02409,2025-02-05,C0807,P0221,2,0.00
ORD02410,2024-07-06,C0026,P0238,2,0.00
ORD02411,2025-12-09,C0508,P0015,12,0.00
ORD02412,2025-05-19,C0714,P0046,3,0.00
ORD02413,2025-07-25,C0233,P0191,1,0.15
ORD02414,2025-03-20,C0177,P0189,6,0.00
ORD02415,2023-09-21,C0308,P0079,1,0.10
ORD02416,2025-08-31,C0864,P0120,1,0.00
ORD02417,2024-08-28,C1102,P0128,2,0.15
ORD02418,2025-04-10,C1043,P0131,4,0.00
ORD02419,2024-03-06,C0493,P0052,3,0.00
ORD02420,2023-10-09,C0540,P0011,2,0.00
ORD02421,2024-12-11,C0573,P0099,6,0.10
ORD02422,2025-04-05,C0954,P0019,5,0.00
ORD02423,2023-11-22,C0985,P0123,3,0.00
ORD02424,2023-10-07,C0301,P0049,8,0.00
ORD02425,2023-06-15,C0348,P0065,2,0.15
ORD02426,2024-01-18,C0054,P0033,4,0.05
ORD02427,2023-06-16,C0265,P0113,2,0.00
ORD02428,2023-10-03,C0531,P0018,3,0.00
ORD02429,2024-01-02,C0007,P0121,3,0.10
ORD02430,2024-07-07,C0396,P0098,2,0.05
ORD02431,2025-07-16,C0310,P0228,5,0.00
ORD02432,2025-04-09,C0390,P0015,8,0.00
ORD02433,2024-09-30,C0852,P0231,5,0.00
ORD02434,2025-07-12,C0736,P0207,1,0.05
ORD02435,2025-11-01,C0361,P0055,1,0.15
ORD02436,2023-02-13,C0816,P0078,1,0.00
ORD02437,2025-01-31,C0350,P0157,1,0.00
ORD02438,2023-11-08,C1139,P0015,5,0.05
ORD02439,2024-04-14,C0568,P0019,3,0.05
ORD02440,2024-09-20,C0723,P0093,4,0.10
ORD02441,2025-10-05,C0100,P0207,2,0.20
ORD02442,2024-11-01,C0903,P0100,2,0.00
ORD02443,2025-04-03,C0503,P0105,6,0.00
ORD02444,2024-08-03,C1178,P0177,2,0.05
ORD02445,2025-06-06,C0531,P0238,5,0.00
ORD02446,2025-04-10,C0486,P0227,2,0.00
ORD02447,2023-09-01,C0750,P0238,1,0.00
ORD02448,2024-10-07,C0716,P0185,5,0.00
ORD02449,2023-04-01,C0296,P0189,10,0.00
ORD02450,2025-11-07,C0021,P0218,3,0.10
ORD02451,2024-06-16,C0068,P0050,4,0.00
ORD02452,2025-09-29,C0256,P0118,3,0.00
ORD02453,2024-11-02,C0375,P0072,1,0.05
ORD02454,2024-11-02,C1019,P0173,1,0.05
ORD02455,2023-01-11,C0050,P0208,6,0.00
ORD02456,2024-07-12,C0596,P0227,1,0.10
ORD02457,2025-10-13,C0780,P0104,3,0.00
ORD02458,2025-04-10,C0444,P0192,1,0.10
ORD02459,2025-09-03,C0069,P0151,1,0.20
ORD02460,2023-05-15,C0301,P0130,10,0.00
ORD02461,2024-01-17,C0651,P0164,8,0.00
ORD02462,2023-05-17,C1044,P0081,2,0.00
ORD02463,2023-03-25,C0527,P0049,2,0.05
ORD02464,2023-02-09,C0775,P0032,3,0.05
ORD02465,2024-07-01,C0212,P0202,8,0.00
ORD02466,2023-04-15,C0660,P0097,2,0.00
ORD02467,2025-09-27,C0860,P0159,5,0.05
ORD02468,2023-01-14,C0541,P0071,2,0.00
ORD02469,2023-05-15,C0262,P0239,4,0.05
ORD02470,2025-12-20,C0531,P0132,1,0.00
ORD02471,2025-06-06,C1092,P0224,4,0.10
ORD02472,2024-08-04,C0260,P0239,3,0.05
ORD02473,2025-07-24,C0151,P0146,2,0.00
ORD02474,2023-08-23,C1052,P0226,1,0.10
ORD02475,2025-04-09,C0669,P0047,1,0.00
ORD02476,2024-06-10,C0089,P0096,12,0.00
ORD02477,2024-12-23,C1194,P0109,1,0.10
ORD02478,2023-05-25,C0445,P0098,1,0.00
ORD02479,2024-12-26,C0209,P0161,2,0.15
ORD02480,2025-06-04,C0293,P0220,1,0.00
ORD02481,2024-07-05,C1188,P0211,4,0.00
ORD02482,2023-01-22,C0637,P0178,1,0.00
ORD02483,2024-02-08,C0013,P0133,1,0.00
ORD02484,2023-03-25,C0290,P0097,2,0.05
ORD02485,2025-12-16,C0683,P0172,1,0.10
ORD02486,2024-06-24,C0402,P0158,2,0.10
ORD02487,2023-01-22,C0820,P0152,4,0.00
ORD02488,2025-06-18,C0768,P0168,3,0.00
ORD02489,2023-02-26,C0384,P0135,4,0.00
ORD02490,2024-01-20,C0557,P0187,4,0.05
ORD02491,2023-08-05,C0296,P0239,1,0.05
ORD02492,2023-07-01,C0851,P0047,4,0.00
ORD02493,2025-12-11,C0908,P0036,1,0.00
ORD02494,2023-12-06,C0440,P0236,4,0.00
ORD02495,2024-04-22,C0685,P0051,5,0.00
ORD02496,2025-07-05,C0723,P0015,5,0.05
ORD02497,2023-11-11,C0675,P0236,2,0.05
ORD02498,2025-12-20,C1045,P0092,5,0.00
ORD02499,2023-01-05,C0522,P0108,1,0.00
ORD02500,2025-02-20,C0992,P0102,1,0.00
ORD02501,2024-03-05,C0417,P0098,1,0.00
ORD02502,2023-07-28,C0471,P0155,1,0.00
ORD02503,2023-09-21,C0193,P0154,1,0.00
ORD02504,2023-03-04,C1103,P0194,1,0.00
ORD02505,2024-10-24,C1036,P0115,4,0.05
ORD02506,2025-11-20,C0226,P0179,5,0.05
ORD02507,2023-09-20,C0351,P0096,4,0.00
ORD02508,2024-03-20,C0177,P0004,3,0.00
ORD02509,2025-01-12,C0539,P0225,1,0.00
ORD02510,2023-04-13,C0700,P0003,1,0.05
ORD02511,2025-02-07,C1026,P0222,3,0.00
ORD02512,2023-02-28,C0825,P0073,2,0.00
ORD02513,2024-06-02,C0556,P0099,1,0.15
ORD02514,2024-07-30,C0402,P0009,3,0.00
ORD02515,2023-05-24,C0378,P0011,2,0.00
ORD02516,2024-12-03,C0607,P0020,6,0.10
ORD02517,2024-05-03,C0645,P0070,10,0.00
ORD02518,2025-04-22,C0810,P0066,1,0.00
ORD02519,2024-04-18,C0546,P0238,1,0.00
ORD02520,2024-05-04,C0522,P0107,6,0.00
ORD02521,2024-09-02,C1143,P0081,2,0.05
ORD02522,2025-01-09,C0925,P0157,4,0.20
ORD02523,2023-06-02,C1121,P0019,4,0.00
ORD02524,2023-09-25,C0927,P0007,8,0.10
ORD02525,2024-06-30,C0754,P0197,2,0.00
ORD02526,2024-09-06,C0663,P0062,1,0.00
ORD02527,2023-04-22,C0304,P0007,1,0.00
ORD02528,2023-01-12,C0769,P0058,3,0.00
ORD02529,2023-12-27,C0905,P0038,10,0.00
ORD02530,2025-10-19,C0844,P0176,2,0.00
ORD02531,2023-09-28,C0398,P0059,8,0.15
ORD02532,2025-12-22,C1043,P0128,3,0.00
ORD02533,2023-08-14,C0990,P0037,3,0.10
ORD02534,2024-06-27,C0744,P0002,4,0.05
ORD02535,2024-10-09,C0587,P0089,8,0.15
ORD02536,2024-03-23,C0434,P0164,2,0.00
ORD02537,2024-07-08,C0922,P0218,1,0.05
ORD02538,2025-06-26,C0823,P0053,8,0.00
ORD02539,2023-09-05,C0245,P0198,4,0.00
ORD02540,2024-02-16,C1087,P0191,4,0.05
ORD02541,2023-11-23,C0734,P0046,8,0.00
ORD02542,2024-03-17,C0110,P0217,1,0.05
ORD02543,2023-09-05,C1014,P0044,3,0.00
ORD02544,2025-11-10,C1166,P0061,3,0.00
ORD02545,2024-08-26,C0326,P0078,2,0.00
ORD02546,2023-03-24,C0394,P0200,5,0.05
ORD02547,2025-11-16,C0853,P0111,1,0.10
ORD02548,2025-12-21,C0310,P0193,3,0.00
ORD02549,2024-10-26,C0675,P0139,3,0.00
ORD02550,2024-01-29,C1116,P0115,5,0.05
ORD02551,2023-02-17,C1017,P0096,1,0.00
ORD02552,2023-09-25,C0025,P0220,1,0.05
ORD02553,2024-10-08,C0759,P0156,10,0.10
ORD02554,2024-11-01,C0775,P0002,12,0.00
ORD02555,2024-07-07,C0999,P0078,1,0.10
ORD02556,2023-05-19,C0383,P0089,1,0.05
ORD02557,2024-02-07,C0255,P0041,5,0.05
ORD02558,2023-09-27,C0722,P0021,10,0.00
ORD02559,2023-11-22,C0947,P0186,3,0.05
ORD02560,2025-04-04,C1145,P0067,2,0.00
ORD02561,2025-07-28,C0115,P0120,1,0.05
ORD02562,2023-02-06,C0083,P0171,2,0.00
ORD02563,2025-01-24,C0110,P0082,1,0.00
ORD02564,2023-04-10,C0675,P0101,1,0.10
ORD02565,2023-07-23,C0175,P0015,4,0.05
ORD02566,2025-01-24,C1062,P0196,6,0.00
ORD02567,2025-05-04,C0025,P0195,8,0.00
ORD02568,2025-05-18,C0345,P0041,3,0.10
ORD02569,2023-11-18,C0901,P0146,3,0.00
ORD02570,2024-07-01,C0296,P0026,3,0.05
ORD02571,2023-04-19,C0339,P0072,4,0.10
ORD02572,2024-05-06,C1190,P0205,6,0.00
ORD02573,2023-12-22,C0091,P0059,1,0.00
ORD02574,2025-07-27,C0042,P0122,4,0.00
ORD02575,2025-07-03,C0845,P0046,2,0.00
ORD02576,2023-02-21,C0283,P0169,6,0.10
ORD02577,2023-10-20,C1072,P0108,2,0.00
ORD02578,2024-02-21,C0544,P0194,5,0.00
ORD02579,2025-11-12,C0437,P0043,5,0.05
ORD02580,2023-11-06,C0330,P0024,3,0.05
ORD02581,2023-06-29,C0556,P0100,1,0.05
ORD02582,2023-10-25,C0657,P0073,1,0.10
ORD02583,2025-04-26,C0773,P0129,3,0.10
ORD02584,2023-04-10,C0355,P0025,5,0.15
ORD02585,2025-05-24,C0538,P0147,6,0.00
ORD02586,2024-06-06,C0793,P0072,1,0.00
ORD02587,2023-11-19,C0993,P0178,5,0.05
ORD02588,2025-02-23,C0917,P0146,2,0.00
ORD02589,2024-07-31,C0654,P0238,12,0.10
ORD02590,2025-01-23,C1016,P0127,2,0.05
ORD02591,2025-08-30,C0474,P0198,2,0.00
ORD02592,2025-05-15,C0426,P0239,3,0.05
ORD02593,2024-04-12,C0040,P0059,2,0.15
ORD02594,2024-02-01,C0057,P0137,6,0.00
ORD02595,2023-04-15,C0958,P0014,3,0.05
ORD02596,2025-08-07,C0213,P0162,1,0.20
ORD02597,2025-01-04,C0098,P0101,4,0.00
ORD02598,2025-08-04,C1063,P0166,1,0.05
ORD02599,2025-06-26,C0105,P0197,4,0.05
ORD02600,2023-02-27,C0764,P0132,1,0.00
ORD02601,2023-12-19,C0339,P0010,3,0.00
ORD02602,2023-04-01,C0538,P0147,2,0.15
ORD02603,2024-02-24,C0156,P0179,1,0.00
ORD02604,2024-10-10,C1162,P0010,1,0.15
ORD02605,2023-11-30,C0300,P0225,2,0.00
ORD02606,2024-11-05,C0350,P0218,2,0.15
ORD02607,2023-10-21,C1061,P0055,1,0.00
ORD02608,2025-02-20,C0649,P0080,1,0.10
ORD02609,2024-06-14,C0402,P0151,1,0.00
ORD02610,2025-04-12,C0842,P0125,6,0.05
ORD02611,2025-03-09,C0693,P0048,1,0.00
